id,ts,co2,temp,hum,clear,nir,soil_moisture,soil_temp,soil_ec,soil_ph,soil_n,soil_p,soil_k,rssi,snr,battery_v,battery_i,battery_p,charging
202,2026-07-20T17:49:12.670545+00:00,235,28.0,26.4,951,217,,,,,,,,-42.0,13.25,4.152,-158.5,-658.1,0
203,2026-07-20T17:57:18.809622+00:00,237,27.9,26.3,969,227,,,,,,,,-41.0,12.25,4.152,-157.6,-654.4,0
204,2026-07-20T18:05:24.755432+00:00,228,28.0,26.7,853,190,,,,,,,,-43.0,13.0,4.152,-157.2,-652.7,0
205,2026-07-20T18:13:31.288846+00:00,221,27.3,27.5,753,164,,,,,,,,-43.0,13.0,4.148,-156.5,-649.2,0
206,2026-07-20T18:17:33.195633+00:00,259,27.2,28.2,722,159,,,,,,,,-42.0,13.0,4.144,-158.8,-658.1,0
207,2026-07-20T18:21:35.082225+00:00,226,27.1,28.3,682,146,,,,,,,,-41.0,12.75,4.148,-159.7,-662.4,0
208,2026-07-20T18:25:36.503074+00:00,230,26.6,28.8,639,136,,,,,,,,-42.0,13.0,4.144,-156.4,-648.1,0
209,2026-07-20T18:29:38.400519+00:00,239,26.4,29.1,620,140,,,,,,,,-41.0,12.0,4.144,-157.8,-653.9,0
210,2026-07-20T18:33:40.461278+00:00,200,26.4,29.4,613,137,,,,,,,,-41.0,11.75,4.144,-160.2,-663.9,0
211,2026-07-20T18:41:46.781027+00:00,194,26.0,30.1,582,132,,,,,,,,-42.0,13.25,4.14,-158.8,-657.4,0
212,2026-07-20T18:45:48.434857+00:00,198,25.7,30.5,571,135,,,,,,,,-41.0,12.75,4.14,-156.9,-649.6,0
213,2026-07-20T18:49:50.239665+00:00,228,25.5,30.8,555,131,,,,,,,,-41.0,12.5,4.14,-158.3,-655.4,0
214,2026-07-20T18:53:51.890068+00:00,272,25.3,32.7,520,124,,,,,,,,-41.0,12.0,4.14,-157.7,-652.9,0
215,2026-07-20T18:57:53.564414+00:00,264,24.7,38.0,490,118,,,,,,,,-41.0,12.5,4.136,-158.6,-656.0,0
216,2026-07-20T19:01:55.328824+00:00,312,24.6,39.6,460,112,,,,,,,,-41.0,12.5,4.136,-158.5,-655.6,0
217,2026-07-20T19:05:56.927742+00:00,229,24.1,40.7,425,105,,,,,,,,-41.0,12.25,4.132,-158.2,-653.7,0
218,2026-07-20T19:09:58.693543+00:00,250,24.0,40.9,386,95,,,,,,,,-41.0,12.75,4.136,-158.0,-653.5,0
219,2026-07-20T19:14:00.459009+00:00,235,24.0,41.3,356,87,,,,,,,,-41.0,12.25,4.136,-157.0,-649.4,0
220,2026-07-20T19:22:06.703154+00:00,195,23.6,42.2,301,76,,,,,,,,-43.0,12.75,4.132,-159.4,-658.6,0
221,2026-07-20T19:26:08.438170+00:00,169,23.6,42.8,280,72,,,,,,,,-42.0,12.5,4.132,-158.3,-654.1,0
222,2026-07-20T19:30:10.249359+00:00,235,23.5,43.0,257,68,,,,,,,,-43.0,12.5,4.132,-158.2,-653.7,0
223,2026-07-20T19:34:12.079948+00:00,210,23.4,43.3,231,62,,,,,,,,-45.0,13.0,4.132,-159.4,-658.6,0
224,2026-07-20T19:38:13.881052+00:00,253,23.2,43.8,207,57,,,,,,,,-43.0,12.75,4.132,-158.8,-656.2,0
225,2026-07-20T19:42:15.410403+00:00,242,22.9,44.8,182,53,,,,,,,,-43.0,12.75,4.132,-160.7,-664.0,0
226,2026-07-20T19:46:17.273881+00:00,222,22.7,45.6,156,46,,,,,,,,-42.0,13.25,4.128,-160.6,-663.0,0
227,2026-07-20T19:50:19.085231+00:00,211,22.6,46.1,131,40,,,,,,,,-44.0,13.0,4.128,-159.7,-659.2,0
228,2026-07-20T19:58:25.423492+00:00,253,22.1,47.7,85,28,,,,,,,,-43.0,12.5,4.124,-160.8,-663.1,0
229,2026-07-20T20:02:27.190964+00:00,232,22.0,48.3,66,22,,,,,,,,-42.0,12.25,4.124,-160.9,-663.6,0
230,2026-07-20T20:06:28.810979+00:00,249,21.9,49.0,49,16,,,,,,,,-43.0,12.25,4.12,-159.0,-655.1,0
231,2026-07-20T20:10:30.519288+00:00,252,21.7,49.6,35,11,,,,,,,,-43.0,12.5,4.12,-159.5,-657.1,0
232,2026-07-20T20:14:32.436367+00:00,209,21.6,50.2,25,8,,,,,,,,-43.0,12.25,4.12,-162.4,-669.1,0
233,2026-07-20T20:18:34.028266+00:00,233,,,17,5,,,,,,,,-42.0,12.5,4.12,-159.0,-655.1,0
234,2026-07-20T20:22:35.674972+00:00,246,10.7,25.2,11,3,,,,,,,,-43.0,12.5,4.12,-162.6,-669.9,0
235,2026-07-20T20:26:37.348209+00:00,229,,,8,2,,,,,,,,-43.0,12.75,4.116,-158.8,-653.6,0
236,2026-07-20T20:30:39.060379+00:00,245,,,5,1,,,,,,,,-43.0,12.25,4.116,-161.1,-663.1,0
237,2026-07-20T20:34:40.684936+00:00,250,,,3,0,,,,,,,,-43.0,13.25,4.116,-159.6,-656.9,0
238,2026-07-20T20:38:42.421707+00:00,241,,,2,0,,,,,,,,-43.0,13.5,4.116,-160.5,-660.6,0
239,2026-07-20T20:42:44.244925+00:00,243,,,1,0,,,,,,,,-43.0,13.0,4.112,-160.5,-660.0,0
240,2026-07-20T20:46:46.200150+00:00,243,,,1,0,,,,,,,,-43.0,13.25,4.096,-355.5,-1456.1,0
241,2026-07-20T20:50:48.024069+00:00,236,,,0,0,,,,,,,,-44.0,12.5,4.104,-263.4,-1081.0,0
242,2026-07-20T21:02:58.895152+00:00,272,,,0,0,,,,,,,,-43.0,12.0,4.1,-260.0,-1066.0,0
243,2026-07-20T21:07:00.548394+00:00,264,10.0,28.0,0,0,,,,,,,,-45.0,12.75,4.1,-260.1,-1066.4,0
244,2026-07-20T21:11:02.403338+00:00,246,,,0,0,,,,,,,,-44.0,12.0,4.104,-160.6,-659.1,0
245,2026-07-20T21:19:08.615329+00:00,221,-9.8,28.8,0,0,,,,,,,,-45.0,12.0,4.108,-159.2,-654.0,0
246,2026-07-20T21:23:10.292938+00:00,212,-9.8,29.0,0,0,,,,,,,,-44.0,12.0,4.104,-160.7,-659.5,0
247,2026-07-20T21:27:12.151385+00:00,267,-9.7,29.3,0,0,,,,,,,,-44.0,13.0,4.092,-275.3,-1126.5,0
248,2026-07-20T21:31:13.803437+00:00,243,,,0,0,,,,,,,,-44.0,12.5,4.092,-264.9,-1084.0,0
249,2026-07-20T21:35:15.489292+00:00,265,9.5,30.0,0,0,,,,,,,,-44.0,12.25,4.096,-261.3,-1070.3,0
250,2026-07-20T21:43:21.808133+00:00,213,18.9,60.7,0,0,,,,,,,,-45.0,13.5,4.1,-158.7,-650.7,0
251,2026-07-20T21:47:23.381065+00:00,256,18.8,61.0,0,0,,,,,,,,-44.0,12.75,4.1,-161.8,-663.4,0
252,2026-07-20T21:51:25.249906+00:00,232,18.7,61.6,0,0,,,,,,,,-44.0,12.5,4.076,-364.9,-1487.3,0
253,2026-07-20T21:59:31.551259+00:00,245,18.4,62.6,0,0,,,,,,,,-43.0,12.25,4.096,-161.6,-661.9,0
254,2026-07-20T22:07:37.751636+00:00,252,18.3,63.4,0,0,,,,,,,,-44.0,12.75,4.096,-161.3,-660.7,0
255,2026-07-20T22:11:39.466164+00:00,224,18.2,63.8,0,0,,,,,,,,-44.0,12.75,4.096,-161.3,-660.7,0
256,2026-07-20T22:15:41.378067+00:00,221,18.1,64.1,0,0,,,,,,,,-44.0,12.25,4.092,-161.9,-662.5,0
257,2026-07-20T22:19:43.201955+00:00,215,18.1,64.3,0,0,,,,,,,,-42.0,12.5,4.092,-161.7,-661.7,0
258,2026-07-20T22:27:49.484382+00:00,281,18.0,64.5,0,0,,,,,,,,-42.0,12.0,4.088,-162.3,-663.5,0
259,2026-07-20T22:35:55.650303+00:00,259,18.1,64.5,0,0,,,,,,,,-41.0,12.25,4.088,-161.0,-658.2,0
260,2026-07-20T22:39:57.415991+00:00,243,18.1,64.6,0,0,,,,,,,,-41.0,12.25,4.088,-161.8,-661.4,0
261,2026-07-20T22:43:59.318534+00:00,248,18.1,64.9,0,0,,,,,,,,-41.0,12.5,4.072,-296.3,-1206.5,0
262,2026-07-20T22:48:01.000619+00:00,244,18.0,65.1,0,0,,,,,,,,-41.0,12.25,4.076,-271.6,-1107.0,0
263,2026-07-20T22:52:02.699228+00:00,242,18.0,65.2,0,0,,,,,,,,-41.0,13.0,4.076,-261.8,-1067.1,0
264,2026-07-20T22:56:04.483634+00:00,209,18.0,65.6,0,0,,,,,,,,-41.0,12.75,4.084,-160.2,-654.3,0
265,2026-07-20T23:00:06.315560+00:00,228,18.0,65.6,0,0,,,,,,,,-41.0,12.25,4.084,-160.4,-655.1,0
266,2026-07-20T23:04:08.105211+00:00,253,18.1,65.6,0,0,,,,,,,,-41.0,12.0,4.084,-162.4,-663.2,0
267,2026-07-20T23:08:09.975119+00:00,242,18.1,65.7,0,0,,,,,,,,-41.0,12.75,4.08,-159.2,-649.5,0
268,2026-07-20T23:12:11.736372+00:00,242,17.9,66.2,0,0,,,,,,,,-41.0,12.5,4.08,-161.7,-659.7,0
269,2026-07-20T23:16:13.657493+00:00,191,,,,,,,,,,,,-41.0,12.25,,,,
270,2026-07-20T23:20:15.433347+00:00,237,17.9,66.5,0,0,,,,,,,,-41.0,12.5,4.068,-281.1,-1143.5,0
271,2026-07-20T23:24:17.192615+00:00,249,17.9,66.4,0,0,,,,,,,,-41.0,11.75,4.068,-262.8,-1069.1,0
272,2026-07-20T23:28:18.931339+00:00,255,18.0,66.3,0,0,,,,,,,,-41.0,12.5,4.08,-163.6,-667.5,0
273,2026-07-20T23:32:20.687646+00:00,247,18.1,66.1,0,0,,,,,,,,-41.0,12.25,4.076,-159.6,-650.5,0
274,2026-07-20T23:36:22.356237+00:00,228,17.9,66.5,0,0,,,,,,,,-41.0,12.25,4.076,-159.0,-648.1,0
275,2026-07-20T23:40:24.116135+00:00,242,18.0,66.6,0,0,,,,,,,,-41.0,12.0,4.076,-163.1,-664.8,0
276,2026-07-20T23:44:26.050272+00:00,247,17.9,66.8,0,0,,,,,,,,-41.0,12.5,4.076,-163.5,-666.4,0
277,2026-07-20T23:48:27.884884+00:00,204,17.9,66.9,0,0,,,,,,,,-42.0,12.5,4.072,-162.3,-660.9,0
278,2026-07-20T23:52:29.569357+00:00,238,17.9,67.2,0,0,,,,,,,,-41.0,12.5,4.072,-162.6,-662.1,0
279,2026-07-20T23:56:31.383649+00:00,244,17.8,67.3,0,0,,,,,,,,-41.0,12.25,4.06,-268.3,-1089.3,0
280,2026-07-21T00:00:33.151978+00:00,254,17.7,67.6,0,1,,,,,,,,-41.0,11.75,4.068,-162.6,-661.5,0
281,2026-07-21T00:04:34.831399+00:00,239,17.7,67.9,0,0,,,,,,,,-41.0,12.5,4.068,-162.6,-661.5,0
282,2026-07-21T00:08:36.778079+00:00,234,17.5,68.4,0,0,,,,,,,,-41.0,11.75,4.072,-160.6,-654.0,0
283,2026-07-21T00:16:42.861464+00:00,220,17.4,68.7,0,0,,,,,,,,-41.0,12.5,4.064,-160.5,-652.3,0
284,2026-07-21T00:20:44.514826+00:00,217,17.3,69.3,0,0,,,,,,,,-41.0,11.5,4.064,-161.9,-658.0,0
285,2026-07-21T00:24:46.203367+00:00,219,17.1,70.0,0,0,,,,,,,,-41.0,12.5,4.052,-300.7,-1218.4,0
286,2026-07-21T00:28:48.064106+00:00,242,16.9,70.6,0,0,,,,,,,,-41.0,13.0,4.056,-263.2,-1067.5,0
287,2026-07-21T00:32:49.810782+00:00,216,16.9,70.8,0,0,,,,,,,,-41.0,12.0,4.064,-160.2,-651.1,0
288,2026-07-21T00:40:56.289617+00:00,233,16.3,71.8,0,0,,,,,,,,-41.0,12.5,4.04,-361.7,-1461.3,0
289,2026-07-21T00:44:57.938692+00:00,307,16.2,72.5,0,0,,,,,,,,-41.0,12.0,4.048,-282.2,-1142.3,0
290,2026-07-21T00:48:59.750992+00:00,223,16.0,72.8,0,0,,,,,,,,-41.0,12.75,4.048,-263.5,-1066.6,0
291,2026-07-21T00:53:01.479271+00:00,232,15.7,73.9,0,0,,,,,,,,-41.0,12.75,4.06,-161.0,-653.7,0
292,2026-07-21T00:57:03.218070+00:00,248,15.6,74.4,0,0,,,,,,,,-41.0,12.75,4.056,-161.1,-653.4,0
293,2026-07-21T01:01:05.048815+00:00,247,15.5,74.9,0,0,,,,,,,,-41.0,12.0,4.06,-161.6,-656.1,0
294,2026-07-21T01:05:06.795672+00:00,252,15.4,75.0,0,0,,,,,,,,-41.0,12.5,4.056,-161.4,-654.6,0
295,2026-07-21T01:09:08.560652+00:00,263,15.5,75.7,0,0,,,,,,,,-41.0,12.0,4.052,-161.4,-654.0,0
296,2026-07-21T01:13:10.289141+00:00,257,15.4,75.8,0,0,,,,,,,,-41.0,12.0,4.052,-161.9,-656.0,0
297,2026-07-21T01:17:12.164134+00:00,233,15.4,75.2,0,0,,,,,,,,-41.0,12.75,4.032,-367.4,-1481.4,0
298,2026-07-21T01:25:18.833885+00:00,282,15.3,75.4,0,0,,,,,,,,-41.0,12.5,4.052,-159.9,-647.9,0
299,2026-07-21T01:29:20.548358+00:00,242,15.2,76.2,0,0,,,,,,,,-41.0,12.0,4.052,-163.0,-660.5,0
300,2026-07-21T01:33:22.228983+00:00,224,15.1,76.1,0,0,,,,,,,,-41.0,12.5,4.036,-294.9,-1190.2,0
301,2026-07-21T01:37:23.847330+00:00,257,14.9,76.7,0,0,,,,,,,,-41.0,13.5,4.036,-269.0,-1085.7,0
302,2026-07-21T01:41:25.653548+00:00,253,14.7,77.6,0,0,,,,,,,,-41.0,12.5,4.048,-160.9,-651.3,0
303,2026-07-21T01:45:27.425070+00:00,269,14.6,78.1,0,0,,,,,,,,-41.0,12.5,4.048,-160.4,,0
304,2026-07-21T01:49:29.287947+00:00,266,14.6,78.1,0,0,,,,,,,,-41.0,12.0,4.044,-159.5,-645.0,0
305,2026-07-21T01:53:31.039586+00:00,256,14.5,78.4,0,0,,,,,,,,-41.0,12.0,4.044,-162.9,-658.8,0
306,2026-07-21T01:57:32.837084+00:00,255,14.4,79.2,0,0,,,,,,,,-41.0,12.5,4.044,-163.3,-660.4,0
307,2026-07-21T02:01:34.733601+00:00,243,14.3,79.2,0,0,,,,,,,,-41.0,13.0,4.028,-302.2,-1217.3,0
308,2026-07-21T02:05:36.469690+00:00,261,14.2,79.9,0,0,,,,,,,,-41.0,12.75,4.032,-262.3,-1057.6,0
309,2026-07-21T02:09:38.074140+00:00,255,14.2,79.8,0,0,,,,,,,,-41.0,12.5,4.04,-161.7,-653.3,0
310,2026-07-21T02:13:39.852834+00:00,273,14.2,80.2,0,0,,,,,,,,-41.0,12.5,4.04,-159.7,-645.2,0
311,2026-07-21T02:17:41.363102+00:00,286,14.2,80.3,0,0,,,,,,,,-41.0,12.75,4.036,-161.1,-650.2,0
312,2026-07-21T02:21:43.124964+00:00,261,14.4,79.8,0,1,,,,,,,,-41.0,13.0,4.036,-159.5,-643.7,0
313,2026-07-21T02:25:44.828128+00:00,268,14.0,80.5,0,0,,,,,,,,-41.0,12.0,4.04,-163.7,-661.3,0
314,2026-07-21T02:37:55.596941+00:00,268,14.1,81.5,0,0,,,,,,,,-41.0,11.75,4.032,-160.7,-647.9,0
315,2026-07-21T02:41:57.328585+00:00,216,13.8,81.9,0,0,,,,,,,,-41.0,12.25,4.032,-162.0,-653.2,0
316,2026-07-21T02:45:59.116304+00:00,257,13.7,81.9,0,0,,,,,,,,-41.0,12.5,4.02,-268.5,-1079.4,0
317,2026-07-21T02:50:00.936294+00:00,260,13.7,83.6,0,0,,,,,,,,-41.0,12.25,4.032,-160.4,-646.7,0
318,2026-07-21T02:54:02.449950+00:00,261,13.9,82.2,0,0,,,,,,,,-41.0,12.5,4.032,-161.3,-650.4,0
319,2026-07-21T02:58:04.218366+00:00,270,13.7,82.0,0,0,,,,,,,,-41.0,12.0,4.032,-160.1,-645.5,0
320,2026-07-21T03:02:06.159531+00:00,266,13.6,81.8,0,0,,,,,,,,-41.0,12.5,4.032,-163.0,-657.2,0
321,2026-07-21T03:06:07.859094+00:00,265,13.7,82.2,0,0,,,,,,,,-41.0,11.75,4.028,-160.6,-646.9,0
322,2026-07-21T03:10:09.539173+00:00,226,13.7,82.7,0,0,,,,,,,,-41.0,12.0,4.028,-161.7,-651.3,0
323,2026-07-21T03:14:11.618064+00:00,232,13.6,83.2,0,0,,,,,,,,-41.0,12.0,4.024,-162.5,-653.9,0
324,2026-07-21T03:18:13.472535+00:00,253,13.8,82.9,0,0,,,,,,,,-41.0,12.5,4.024,-162.1,-652.3,0
325,2026-07-21T03:22:15.277062+00:00,245,14.0,82.5,0,0,,,,,,,,-41.0,12.75,4.02,-163.6,-657.7,0
326,2026-07-21T03:26:17.071714+00:00,231,14.0,82.1,0,0,,,,,,,,-41.0,12.25,4.024,-162.6,-654.3,0
327,2026-07-21T03:30:18.745627+00:00,221,13.8,82.3,1,0,,,,,,,,-41.0,13.25,4.004,-291.7,-1168.0,0
328,2026-07-21T03:34:20.470094+00:00,268,13.8,82.4,1,0,,,,,,,,-41.0,12.5,4.02,-161.7,-650.0,0
329,2026-07-21T03:38:22.149648+00:00,,,,,,,,,,,,,-41.0,12.5,,,,
330,2026-07-21T03:42:24.127649+00:00,261,13.8,82.8,3,1,,,,,,,,-41.0,12.25,4.02,-162.8,-654.5,0
331,2026-07-21T03:46:25.688045+00:00,253,13.8,83.0,4,1,,,,,,,,-41.0,12.0,4.02,-161.7,-650.0,0
332,2026-07-21T03:50:27.488237+00:00,278,13.8,82.4,7,1,,,,,,,,-41.0,12.25,4.02,-162.1,-651.6,0
333,2026-07-21T03:54:29.271730+00:00,275,13.7,82.5,11,3,,,,,,,,-41.0,12.5,4.008,-264.5,-1060.1,0
334,2026-07-21T03:58:31.006102+00:00,250,13.6,82.0,17,4,,,,,,,,-41.0,13.0,4.016,-162.4,-652.2,0
335,2026-07-21T04:02:32.970648+00:00,249,13.5,82.1,26,6,,,,,,,,-41.0,12.75,4.012,-164.3,-659.2,0
336,2026-07-21T04:06:34.757036+00:00,263,13.5,82.0,36,9,,,,,,,,-41.0,12.0,4.012,-163.1,-654.4,0
337,2026-07-21T04:10:36.533612+00:00,327,13.5,82.3,48,12,,,,,,,,-41.0,13.0,4.0,-286.5,-1146.0,0
338,2026-07-21T04:14:38.280817+00:00,257,13.5,81.4,64,16,,,,,,,,-41.0,12.25,4.012,-162.2,-650.7,0
339,2026-07-21T04:18:40.035549+00:00,272,13.7,81.8,80,20,,,,,,,,-41.0,12.5,4.012,-161.1,-646.3,0
340,2026-07-21T04:22:41.882950+00:00,264,13.6,81.3,98,25,,,,,,,,-41.0,12.25,4.012,-161.2,-646.7,0
341,2026-07-21T04:26:43.621091+00:00,251,13.5,81.2,118,28,,,,,,,,-41.0,11.75,4.012,-162.0,-649.9,0
342,2026-07-21T04:30:45.518863+00:00,257,13.5,81.2,139,33,,,,,,,,-41.0,11.5,4.0,-263.2,-1052.8,0
343,2026-07-21T04:34:47.286888+00:00,256,13.5,81.4,161,38,,,,,,,,-41.0,12.5,4.008,-160.8,-644.5,0
344,2026-07-21T04:38:49.135614+00:00,266,13.4,81.6,183,43,,,,,,,,-41.0,13.0,4.008,-159.8,-640.5,0
345,2026-07-21T04:42:51.011167+00:00,242,13.3,81.7,205,47,,,,,,,,-41.0,13.0,4.004,-160.1,-641.0,0
346,2026-07-21T04:46:52.885692+00:00,273,13.3,82.1,229,52,,,,,,,,-41.0,12.0,3.996,-260.2,-1039.8,0
347,2026-07-21T04:50:54.607886+00:00,283,13.4,82.0,251,56,,,,,,,,-41.0,12.5,4.004,-160.4,-642.2,0
348,2026-07-21T04:54:56.449717+00:00,231,13.4,81.8,273,59,,,,,,,,-41.0,12.75,4.0,-159.9,-639.6,0
349,2026-07-21T04:58:58.251600+00:00,214,13.5,81.9,297,66,,,,,,,,-41.0,12.25,4.004,-158.5,-634.6,0
350,2026-07-21T05:02:59.912435+00:00,211,13.6,81.6,318,69,,,,,,,,-41.0,12.25,3.984,-357.7,-1425.1,0
351,2026-07-21T05:07:01.664265+00:00,259,13.8,82.0,333,70,,,,,,,,-41.0,12.5,3.992,-260.8,-1041.1,0
352,2026-07-21T05:15:07.993113+00:00,210,13.7,82.1,377,78,,,,,,,,-41.0,12.75,4.0,-158.4,-633.6,0
353,2026-07-21T05:19:09.805924+00:00,224,13.6,82.4,404,86,,,,,,,,-41.0,12.5,3.988,-259.8,-1036.1,0
354,2026-07-21T05:23:12.063618+00:00,230,13.9,81.5,427,92,,,,,,,,-41.0,12.5,4.0,-153.4,-613.6,0
355,2026-07-21T05:27:13.995070+00:00,229,14.4,80.1,449,98,,,,,,,,-41.0,12.5,4.0,-154.4,-617.6,0
356,2026-07-21T05:31:16.056102+00:00,174,14.8,78.2,465,101,,,,,,,,-41.0,12.25,3.98,-315.2,-1254.5,0
357,2026-07-21T05:35:17.829877+00:00,219,15.0,77.8,480,105,,,,,,,,-41.0,12.25,3.988,-261.2,-1041.7,0
358,2026-07-21T05:39:19.476023+00:00,228,15.2,77.0,501,109,,,,,,,,-41.0,12.5,4.0,-147.1,-588.4,0
359,2026-07-21T05:47:25.818537+00:00,204,15.4,76.4,543,119,,,,,,,,-41.0,13.25,3.996,-146.5,-585.4,0
360,2026-07-21T05:51:27.756587+00:00,194,15.8,75.8,563,124,,,,,,,,-41.0,12.25,3.984,-276.4,-1101.2,0
361,2026-07-21T05:55:29.621951+00:00,218,16.0,75.0,584,130,,,,,,,,-41.0,11.75,3.992,-203.3,-811.6,0
362,2026-07-21T05:59:31.845520+00:00,229,16.1,74.7,605,137,,,,,,,,-41.0,12.25,4.004,-94.4,-378.0,0
363,2026-07-21T06:03:33.459807+00:00,234,16.7,73.4,622,140,,,,,,,,-41.0,12.25,4.004,-90.2,-361.2,0
364,2026-07-21T06:07:35.536369+00:00,243,16.9,72.6,640,145,,,,,,,,-41.0,12.25,4.004,-87.5,-350.4,0
365,2026-07-21T06:11:37.141405+00:00,225,17.2,71.1,658,151,,,,,,,,-41.0,11.5,4.008,-81.9,-328.3,0
366,2026-07-21T06:15:38.856329+00:00,184,17.2,71.5,672,155,,,,,,,,-41.0,12.5,4.008,-77.5,-310.6,0
367,2026-07-21T06:19:40.741311+00:00,176,17.4,71.2,688,159,,,,,,,,-41.0,12.5,4.012,-71.5,-286.9,0
368,2026-07-21T06:23:42.434291+00:00,215,18.0,69.4,701,162,,,,,,,,-41.0,12.25,4.012,-64.7,-259.6,0
369,2026-07-21T06:27:44.579560+00:00,188,,,712,163,,,,,,,,-41.0,12.25,4.012,-61.8,-247.9,0
370,2026-07-21T06:31:46.773140+00:00,146,,,718,165,,,,,,,,-42.0,12.0,4.004,-161.1,-645.0,0
371,2026-07-21T06:35:48.025684+00:00,188,9.7,32.1,724,166,,,,,,,,-41.0,12.75,4.012,-50.1,-201.0,0
372,2026-07-21T06:39:50.218783+00:00,205,-9.6,32.5,738,169,,,,,,,,-41.0,12.25,4.004,-155.1,-621.0,0
373,2026-07-21T06:43:52.262533+00:00,197,-9.8,31.9,751,172,,,,,,,,-41.0,12.75,4.016,-41.7,-167.5,0
374,2026-07-21T06:47:53.987152+00:00,171,,,765,176,,,,,,,,-41.0,12.5,4.012,-139.8,-560.9,0
375,2026-07-21T06:56:00.959119+00:00,257,21.1,61.0,9,5,,,,,,,,-44.0,12.25,4.008,-165.9,-664.9,0
376,2026-07-21T07:04:07.007093+00:00,364,22.9,52.7,10,6,,,,,,,,-43.0,12.0,3.992,-295.5,-1179.6,0
377,2026-07-21T07:08:08.742995+00:00,260,23.0,51.8,10,5,,,,,,,,-42.0,12.0,4.0,-166.5,-666.0,0
378,2026-07-21T07:12:10.318401+00:00,323,23.0,52.6,10,6,,,,,,,,-43.0,12.25,4.0,-169.2,-676.8,0
379,2026-07-21T07:16:12.006259+00:00,301,23.1,51.8,10,6,,,,,,,,-43.0,12.25,4.0,-167.5,-670.0,0
380,2026-07-21T07:20:13.585725+00:00,368,23.2,50.7,10,6,,,,,,,,-43.0,12.5,4.0,-168.4,-673.6,0
381,2026-07-21T07:24:15.215444+00:00,321,23.2,51.2,12,6,,,,,,,,-44.0,13.5,4.0,-168.3,-673.2,0
382,2026-07-21T07:28:17.169515+00:00,331,23.2,50.7,11,7,,,,,,,,-43.0,12.5,3.996,-165.2,-660.1,0
383,2026-07-21T07:32:20.032590+00:00,159,28.2,41.0,1000,1000,,,,,,,,-59.0,12.25,3.992,-254.6,-1016.4,0
384,2026-07-21T07:40:25.845686+00:00,168,25.2,47.6,1000,1000,,,,,,,,-48.0,13.0,4.008,-71.4,-286.2,0
385,2026-07-21T07:44:28.329382+00:00,161,25.4,46.1,1000,1000,,,,,,,,-46.0,12.5,4.008,-104.2,-417.6,0
386,2026-07-21T07:48:29.459162+00:00,206,23.9,49.3,1000,1000,,,,,,,,-46.0,12.25,4.012,-86.9,-348.6,0
387,2026-07-21T07:52:31.990084+00:00,187,27.2,43.1,1000,1000,,,,,,,,-51.0,12.25,4.02,-37.9,-152.4,0
